TIC,our_period,our_classification,score,discovery_category,confidence_95_lower,confidence_95_upper,fetherolf_period,fetherolf_period_error,fetherolf_type,match_type,fractional_diff,within_ci,harmonic_ratio
272748431,0.0620916656315986,ULTRA_SHORT,55,published,0.0620978755433511,0.0621006207211996,0.062099,5.3e-05,Unknown,direct,0.00011812162432427738,True,
357088403,0.113166115814733,SHORT,33,published,0.11317967501279,0.113202363938436,0.113187,0.000188,Unknown,direct,0.00018454450889862642,True,
390071999,0.495244699821676,SHORT,38,published,0.494161180417931,0.494538682309987,0.49437,0.0038,Unknown,direct,0.0017661972394474785,True,
458060904,0.050353552650134,ULTRA_SHORT,53,published,0.050361600595672,0.0503646330910228,0.050363,3.7e-05,Unknown,direct,0.00018762032406416208,True,
219810122,0.0405822279229108,ULTRA_SHORT,53,cross_listed,0.0405788192339214,0.0405807669860806,0.040579,2.6e-05,Unknown,direct,7.954030806136403e-05,True,
351193224,0.0433888242748277,ULTRA_SHORT,54,published,0.0433796276098411,0.0433824035506877,0.043381,2.9e-05,Unknown,direct,0.00018032926585286895,True,
272922818,0.124532908175975,SHORT,39,published,0.12456031199269,0.124566292610083,0.124572,0.000228,Unknown,direct,0.0003139075815186626,False,
144171537,0.294787121122774,SHORT,38,published,0.294672785795179,0.294698709741624,0.294686,0.00122,Unknown,direct,0.0003430310062015216,True,
177315555,0.40794842500408,SHORT,40,published,0.407504806457871,0.407615885320542,0.407563,0.00252,Unknown,direct,0.0009447885577108286,True,
367857305,0.0846513360652962,ULTRA_SHORT,55,published,0.0846151200695865,0.0846212103119101,0.084616,0.000103,Unknown,direct,0.00041743068613770215,True,
191999705,0.266159088488979,SHORT,34,published,0.265934528898548,0.266068836202615,0.265996,0.00113,Unknown,direct,0.0006127481496306482,True,
153987857,0.25321649275656,SHORT,34,published,0.253483162376772,0.253567487897262,1.01435,0.0161,Unknown,disagreement,3.005860712142423,False,
199547911,0.5,SHORT,46,published,0.50552846880671,0.505590016144985,0.505881,0.00391,Unknown,direct,0.01176200000000005,False,
440170529,0.227247931630148,SHORT,55,published,0.227055248725009,0.227137222766205,0.2271,0.000771,Unknown,direct,0.0006509701940379804,True,
142443425,0.154223483679891,SHORT,41,published,0.154106329707426,0.15413174267117,0.15412,0.000327,Unknown,direct,0.0006709981996372533,True,
470283916,0.397061159650516,SHORT,38,published,0.396672254419478,0.396851697141845,0.39675,0.00243,Unknown,direct,0.0007836567313456463,True,
264730031,0.108905930024836,SHORT,40,published,0.108907236937817,0.108912464903427,0.10891,0.000188,Unknown,direct,3.737147429044847e-05,True,
322347559,0.479290508149569,SHORT,45,published,0.479992943941497,0.480299156551294,0.48015,0.00359,Unknown,direct,0.0017932586517295124,True,
385257296,0.0578173070250515,ULTRA_SHORT,52,published,0.0578180008549383,0.0578217015622609,0.057821,5.1e-05,Unknown,direct,6.387317463430803e-05,True,
350655963,0.107843405328771,SHORT,37,published,0.107875840967474,0.107896144660888,0.10783,0.000168,Unknown,direct,0.00012430364870375798,False,
233798897,0.0625766717572541,ULTRA_SHORT,53,published,0.0625784239881704,0.0625854589354283,0.062585,5.7e-05,Unknown,direct,0.00013308861772347554,True,
449650822,0.466411643963426,SHORT,34,published,0.465998947517156,0.466292363998556,0.63887,0.0061,Unknown,disagreement,0.3697556831366275,False,
285684866,0.325440278735993,SHORT,39,published,0.325628208835635,0.325696183149108,0.325284,0.00158,Unknown,direct,0.00048020711080995753,False,
382145521,0.0658798242626945,ULTRA_SHORT,57,published,0.0658818229844119,0.0658876457043118,0.053972,4.2e-05,Unknown,disagreement,0.1807506986541476,False,
300753934,0.153089973663257,SHORT,33,published,0.153105866372485,0.153142686432628,0.153119,0.00034,Unknown,direct,0.00018960312062537448,True,
348671634,0.379690110891691,SHORT,48,published,0.380066916823797,0.380222509102978,0.380164,0.0021,Unknown,direct,0.0012480944188829764,True,
323403590,0.400112053785817,SHORT,34,published,0.399899143249257,0.399969821698105,0.400407,0.00246,Unknown,direct,0.0007371590318068992,False,
452035938,0.280285328694859,SHORT,33,published,0.28023354421307,0.280387223741143,0.549022,0.00419,Unknown,harmonic_2x,0.02060160880252635,False,2.0
441732207,0.168512581181373,SHORT,36,cross_listed,0.168506651515759,0.168510697423228,0.168511,0.000438,Unknown,direct,9.383165113936497e-06,False,
377055044,0.374232669561312,SHORT,53,published,0.373860297257797,0.373949957739024,0.373892,0.00205,Unknown,direct,0.0009103148629737664,True,
355978205,0.446419003393463,SHORT,33,published,0.44539981915069,0.44558565301316,0.445574,0.00307,Unknown,direct,0.0018928481696336512,True,
396201681,0.477094865432334,SHORT,35,published,0.477779061787342,0.478098893188586,0.477946,0.00384,Unknown,direct,0.0017839943988806493,True,
16485009,0.5,SHORT,72,published,0.502761219843779,0.502813802313794,0.50279,0.00353,Unknown,direct,0.005579999999999918,True,
459142134,0.378310882397457,SHORT,33,cross_listed,0.377682029391908,0.377881826844365,0.622277,0.00677,Unknown,disagreement,0.6448826321264262,False,
4847760,0.0688662350185976,ULTRA_SHORT,54,cross_listed,0.0688728331690776,0.0688797357168121,0.068875,7.4e-05,Unknown,direct,0.00012727545509123725,True,
25078120,0.411169600263201,SHORT,34,cross_listed,0.411564627900188,0.411629152266139,0.411598,0.00261,Unknown,direct,0.00104190518103674,True,
129220506,0.0483658739526694,ULTRA_SHORT,53,cross_listed,0.0483602447106872,0.0483643359367981,0.048362,3.6e-05,Unknown,direct,8.009681936456373e-05,True,
150101501,0.0233862592277248,ULTRA_SHORT,53,cross_listed,0.0233856044177049,0.0233861656811912,0.023386,8e-06,Unknown,direct,1.1084616922935904e-05,True,
167793961,0.438864975662062,SHORT,33,cross_listed,0.439165527778113,0.439401901010913,0.438429,0.00313,Unknown,direct,0.0009934163951094306,False,
300739589,0.0628713014687856,ULTRA_SHORT,53,cross_listed,0.0628635822641463,0.0628665991851168,0.062878,5.8e-05,Unknown,direct,0.00010654354304612123,False,
322951898,0.0573090210371234,ULTRA_SHORT,53,cross_listed,0.0573096295023636,0.0573124035441983,0.057313,4.8e-05,Unknown,direct,6.942995717937888e-05,False,
352940699,0.182618543143129,SHORT,35,cross_listed,0.182538188228484,0.182544100173131,0.182541,0.000508,Unknown,direct,0.0004246181236273414,True,
389440520,0.0831224809479835,ULTRA_SHORT,55,cross_listed,0.0831187887021623,0.0831214493122263,0.083118,0.000101,Unknown,direct,5.3907774796838664e-05,False,
270491267,0.199784189912877,SHORT,72,cross_listed,0.199641243923308,0.19964443601259,0.199645,0.000572,Unknown,direct,0.0006967013402697516,False,
163141448,0.0509447037482421,ULTRA_SHORT,54,cross_listed,0.0509514294714468,0.0509530602172471,0.050952,3.8e-05,Unknown,direct,0.00014321904380782527,True,
116011834,0.027644749211967,ULTRA_SHORT,53,cross_listed,0.0276444174723226,0.027645302129068,0.027645,1.1e-05,Unknown,direct,9.071814364358678e-06,True,
355553423,0.353886450516778,SHORT,33,cross_listed,0.353585048615853,0.353702592237809,0.353559,0.00177,Unknown,direct,0.000925298259653024,False,
236816404,0.49290080851903,SHORT,38,cross_listed,0.492223397139504,0.49230019027453,0.492278,0.00392,Unknown,direct,0.0012635575115027841,True,
352229000,0.0870572254536589,ULTRA_SHORT,58,published,0.0870206760387343,0.0870227637499798,0.087022,0.000113,Unknown,direct,0.0004046241248252585,True,
461737753,0.152201182683898,SHORT,39,published,0.152185321758038,0.152223710878693,0.152201,0.000349,Unknown,direct,1.2002790963091786e-06,True,
115288187,0.428069874978592,SHORT,38,cross_listed,0.427300121478264,0.427591390813011,0.427443,0.00272,Unknown,direct,0.0014644220844163235,True,
446041643,0.222871154703522,SHORT,36,published,0.222950526678459,0.222971092349426,0.222961,0.000783,Unknown,direct,0.00040312662532531086,True,
137306463,0.292304993568004,SHORT,54,published,0.292376334820525,0.292425475273451,0.2924,0.00125,Unknown,direct,0.0003250250050001288,True,
388351327,0.0461784322057384,ULTRA_SHORT,58,published,0.0461704907225044,0.0461723373353127,0.046176,3.3e-05,Unknown,direct,5.2669733947636255e-05,False,
12359081,0.497610989448537,SHORT,33,cross_listed,0.498540187241445,0.498777054413966,0.49866,0.00329,Unknown,direct,0.0021080936187232095,True,
141152931,0.0496458211737638,ULTRA_SHORT,53,published,0.0496437580619699,0.0496455556345327,0.049646,3.8e-05,Unknown,direct,3.602040050361224e-06,False,
69925250,0.152417830355509,SHORT,43,published,0.152313645738132,0.15231851669635,0.152317,0.000323,Unknown,direct,0.0006615391078182681,True,
161687316,0.40794842500408,SHORT,34,published,0.408225942556701,0.408345344617441,0.408288,0.00232,Unknown,direct,0.0008323968793765304,True,
370128780,0.414442049411375,SHORT,34,cross_listed,0.413639407478621,0.413828412605848,0.413726,0.00269,Unknown,direct,0.0017277431486308744,True,
129979528,0.40794842500408,SHORT,33,published,0.407132352620979,0.407354002259401,0.049596,3.8e-05,Unknown,disagreement,0.8784258083616723,False,
59353886,0.483742984323592,SHORT,33,published,0.483271205544869,0.483733309463906,0.965956,0.0159,Unknown,harmonic_2x,0.0015813858771752882,False,2.0
23037766,0.466411643963426,SHORT,37,published,0.465487261472529,0.465726360557633,0.465605,0.00347,Unknown,direct,0.0017294678935786925,True,
89615401,0.248385173407533,SHORT,47,published,0.248476564919908,0.248535291726102,0.248456,0.000971,Unknown,direct,0.00028514822964416093,False,
382528174,0.31939172800449,SHORT,47,published,0.319507299451254,0.319534232341063,0.319522,0.00182,Unknown,direct,0.0004078752957187921,True,
198366673,0.440751190266267,SHORT,35,published,0.439937553824916,0.440133406689026,0.879199,0.011,Unknown,harmonic_2x,0.002613016803360841,False,2.0
272434749,0.288259716295698,SHORT,42,published,0.288551620972007,0.288746205706721,0.288799,0.0012,Unknown,direct,0.0018708257651539216,False,
12249117,0.304260499087036,SHORT,40,published,0.304022080208208,0.304042800088193,0.303997,0.00138,Unknown,direct,0.0008660312062415108,False,
336123695,0.0323605950361864,ULTRA_SHORT,59,published,0.0323612422739766,0.0323625368272318,0.032362,1.5e-05,Unknown,direct,4.341588317615203e-05,True,
423196055,0.481506453477172,SHORT,33,published,0.481702703152651,0.482253189281006,0.482015,0.00404,Unknown,direct,0.0010561572314463522,True,
51288359,0.450279228967754,SHORT,39,published,0.450269683318262,0.450551547798401,0.901341,0.0117,Unknown,harmonic_2x,0.0008689519903969958,False,2.0
149630117,0.0488651248264941,ULTRA_SHORT,53,published,0.0488658969238874,0.048869435197666,0.048869,4.3e-05,Unknown,direct,7.93034606923468e-05,True,
85784414,0.288537117978625,SHORT,54,published,0.288249339111947,0.288259773953407,0.288255,0.00129,Unknown,direct,0.0009777528125374149,True,
141292310,0.220511689457433,SHORT,36,published,0.217946796670438,0.220510807396562,0.217966,0.000593,Unknown,direct,0.011544464892979795,True,
32008233,0.141638285258629,SHORT,72,published,0.141606518530721,0.141619573142266,0.141613,0.000307,Unknown,direct,0.000178519943127315,True,
351561729,0.49290080851903,SHORT,33,published,0.493188343270753,0.493429874619803,0.493367,0.00349,Unknown,direct,0.0009458119623920072,True,
307774860,0.5,SHORT,45,cross_listed,0.506220460188083,0.506288225525538,0.506262,0.00356,Unknown,direct,0.01252399999999998,True,
409973553,0.5,SHORT,41,published,0.502320163062373,0.502696720252795,1.00822,0.0147,Unknown,harmonic_2x,0.008219999999999894,False,2.0
219107776,0.104968145924225,SHORT,72,published,0.104963677507365,0.104973756036112,0.104969,0.000191,Unknown,direct,8.136523394653384e-06,True,
275119073,0.371562360636242,SHORT,32,published,0.371459835671097,0.371593575120842,0.371569,0.002,Unknown,direct,1.7868773754773787e-05,True,
264508409,0.486000388878087,SHORT,33,published,0.487030967015855,0.487242101515026,0.487411,0.00338,Unknown,direct,0.0029024896979389803,False,
202839485,0.20651904486491,SHORT,39,published,0.206396030370519,0.206427389270961,0.206409,0.000671,Unknown,direct,0.0005328557711564279,True,
288471431,0.0528849205509595,ULTRA_SHORT,54,published,0.0528775175504425,0.0528787864890456,0.052878,4.1e-05,Unknown,direct,0.00013086057211397702,True,
367779738,0.0379223498353841,ULTRA_SHORT,60,published,0.037917344645787,0.0379179512650659,0.037917,2.1e-05,Unknown,direct,0.00014107341468360508,False,
82391832,0.0465916081048334,ULTRA_SHORT,54,published,0.0465903035502429,0.0465925399742703,0.046592,3.4e-05,Unknown,direct,8.411282257550455e-06,True,
395218466,0.264133995561661,SHORT,45,published,0.264421639177856,0.264440805925128,0.264498,0.0011,Unknown,direct,0.001378105221045012,False,
343270453,0.0538140245871639,ULTRA_SHORT,52,published,0.0538099349503149,0.0538133788137026,0.053812,4.3e-05,Unknown,direct,3.76219243856182e-05,True,
243368138,0.0449235248656518,ULTRA_SHORT,53,published,0.0449222670170183,0.0449255016272586,0.044912,2.8e-05,Unknown,direct,0.0002565441088219446,False,
286488792,0.444513604837275,SHORT,53,cross_listed,0.444412276811602,0.444607863589531,0.444512,0.00306,Unknown,direct,3.6103220632526175e-06,True,
2213642,0.343477821912399,SHORT,40,cross_listed,0.343428696822056,0.343523866786092,0.343485,0.00179,Unknown,direct,2.089825643184994e-05,True,
22877676,0.173492052474492,SHORT,34,cross_listed,0.173446955364155,0.173458054015935,0.173453,0.000435,Unknown,direct,0.00022509661932643653,True,
33866201,0.257660032648042,SHORT,45,cross_listed,0.257600690521488,0.257680109099489,0.257613,0.000998,Unknown,direct,0.00018253761578248702,True,
55848818,0.158688337248429,SHORT,33,cross_listed,0.158679419289238,0.158709350796879,0.158684,0.000348,Unknown,direct,2.7331866375475806e-05,True,
154492631,0.0816003395253175,ULTRA_SHORT,52,cross_listed,0.081598707518527,0.0816032773020559,0.081601,9.4e-05,Unknown,direct,8.09401880363829e-06,True,
173340408,0.247206013252893,SHORT,39,cross_listed,0.247472298772082,0.247505054844943,0.247488,0.000967,Unknown,direct,0.001140695339067473,True,
192415411,0.231285278060516,SHORT,40,cross_listed,0.231109585043791,0.231155874417632,0.231131,0.000836,Unknown,direct,0.0006670466093203815,True,
198478755,0.210083680263459,SHORT,33,cross_listed,0.210083444868766,0.21011039942647,0.210073,0.000682,Unknown,direct,5.083813957179345e-05,False,
200133765,0.0441129960576578,ULTRA_SHORT,52,cross_listed,0.0441119794631824,0.0441140972956485,0.044114,2.9e-05,Unknown,direct,2.2758425677809077e-05,True,
35200668,0.079604446001465,ULTRA_SHORT,54,cross_listed,0.079629609461324,0.0796350423979537,0.079632,0.000101,Unknown,direct,0.0003461364272855227,True,
38570985,0.032032444414661,ULTRA_SHORT,53,cross_listed,0.0320322692037774,0.0320335505765535,0.032032,1.6e-05,Unknown,direct,1.3873891584708295e-05,False,
140682376,0.440751190266267,SHORT,38,cross_listed,0.440229859646879,0.440432486972725,0.439575,0.00288,Unknown,direct,0.002668603720744279,False,
232606431,0.0273774819121948,ULTRA_SHORT,57,cross_listed,0.0273773039588929,0.0273778570318632,0.027377,1.1e-05,Unknown,direct,1.7602502536501218e-05,False,
238169256,0.500496381843936,SHORT,34,cross_listed,0.500548512037729,0.500655070227294,0.500604,0.00384,Unknown,direct,0.00021502284525533178,True,
260972843,0.284586800611849,SHORT,50,cross_listed,0.284560498521037,0.284585563305545,0.284577,0.00113,Unknown,direct,3.443804079421025e-05,True,
272702570,0.0370192094077223,ULTRA_SHORT,53,cross_listed,0.0370246891713149,0.0370266222863526,0.037025,2.1e-05,Unknown,direct,0.00015642128425618642,True,
276235483,0.0270699084854064,ULTRA_SHORT,53,cross_listed,0.0270665521658114,0.0270667686774437,0.027067,1.1e-05,Unknown,direct,0.00010744348869766124,False,
303583303,0.0496873086998937,ULTRA_SHORT,53,cross_listed,0.0496887358756207,0.0496899286438353,0.049689,3.8e-05,Unknown,direct,3.403887532960002e-05,True,
357961537,0.0590968199550774,ULTRA_SHORT,56,cross_listed,0.0590840457298489,0.0590869049750659,0.059088,5.4e-05,Unknown,direct,0.0001492458491692753,False,
407793533,0.0802175936326583,ULTRA_SHORT,54,cross_listed,0.0802179145107339,0.0802246695913159,0.080221,9.3e-05,Unknown,direct,4.246409281852837e-05,True,
405459692,0.12190898892845,SHORT,36,cross_listed,0.121851961070112,0.121856833160741,0.121854,0.000233,Unknown,direct,0.00045106541308666834,True,
453095065,0.313416927899687,SHORT,39,cross_listed,0.31345078126113,0.313529863620283,0.312934,0.00141,Unknown,direct,0.0015408481696354975,False,
137608661,0.300745999278065,SHORT,48,published,0.300420337119385,0.30043234164024,0.300423,0.00129,Unknown,direct,0.0010739935987190503,True,
140064648,0.26960414194801,SHORT,37,published,0.269875101969588,0.269891366088596,0.269881,0.00113,Unknown,direct,0.0010269057811557942,True,
149059954,0.153995440823116,SHORT,33,published,0.154042239794004,0.154060147379147,0.154048,0.000346,Unknown,direct,0.0003413034606937382,True,
62530188,0.157250707769739,SHORT,38,published,0.157340047237863,0.157382281988966,0.157359,0.000371,Unknown,direct,0.0006886597319457426,True,
143198743,0.118174081603707,SHORT,33,published,0.118188737300246,0.118194411449073,0.118192,0.000214,Unknown,direct,0.0001516271254224157,True,
106620517,0.278247801402649,SHORT,33,cross_listed,0.277967548919211,0.278032099790034,0.277995,0.00123,Unknown,direct,0.0009085477095402764,True,
321158665,0.0497046950504106,ULTRA_SHORT,55,cross_listed,0.0497076775707153,0.0497104615792844,0.049709,3.7e-05,Unknown,direct,8.66105221053597e-05,True,
385554826,0.0319143502853714,ULTRA_SHORT,57,cross_listed,0.0319177974764426,0.0319193298004105,0.031919,1.7e-05,Unknown,direct,0.00014569353870672546,True,
441762590,0.0555062068352912,ULTRA_SHORT,58,cross_listed,0.0555090933658769,0.0555130905962004,0.055512,4.6e-05,Unknown,direct,0.00010436967393556097,True,
270931465,0.0888395237248978,ULTRA_SHORT,54,cross_listed,0.0870937469141662,0.0888829172343811,0.088876,0.000125,Unknown,direct,0.00041058611722358707,True,
310897084,0.409552679010323,SHORT,33,cross_listed,0.409331471884892,0.409639524326386,0.40947,0.00263,Unknown,direct,0.0002018763752755495,True,
125174457,0.0999200479712173,ULTRA_SHORT,52,cross_listed,0.0999276426239498,0.0999372375198617,0.099933,0.000169,Unknown,direct,0.00012962392478460384,True,
347260634,0.371562360636242,SHORT,50,cross_listed,0.372074270661966,0.37217295985972,0.372123,0.00213,Unknown,direct,0.001508870174034827,True,
252875556,0.26017487248881,SHORT,45,cross_listed,0.259959621617094,0.259994952383359,0.259975,0.000952,Unknown,direct,0.0007682236447279463,True,
207148580,0.5,SHORT,40,published,0.501862851798381,0.501981864036497,0.501917,0.00349,Unknown,direct,0.003833999999999893,True,
408552008,0.261481326498588,SHORT,41,published,0.261672874873963,0.26174412285386,0.261709,0.000957,Unknown,direct,0.0008707065413072097,True,
209471434,0.0999200479712173,ULTRA_SHORT,53,cross_listed,0.099942035658816,0.0999444349010717,0.099943,0.000148,Unknown,direct,0.00022970394078790455,True,
269342892,0.224404283971878,SHORT,34,published,0.224398295058992,0.22440821795435,0.22441,0.000779,Unknown,direct,2.5472009806684442e-05,False,
321947833,0.320161393621109,SHORT,40,published,0.319660092642901,0.319748270593043,0.319701,0.00151,Unknown,direct,0.0014380048009593812,True,
207504663,0.293955074679525,SHORT,45,published,0.294096184855918,0.294128143159118,0.294112,0.00125,Unknown,direct,0.00053384116823325,True,
278107349,0.304260499087036,SHORT,34,published,0.303977186682799,0.304290928788509,0.304255,0.00173,Unknown,direct,1.807361472327164e-05,True,
470196152,0.0738470174609271,ULTRA_SHORT,52,published,0.0738520395000539,0.0738629869592768,0.073863,7.8e-05,Unknown,direct,0.00021642768553722035,False,
436869712,0.372892734596449,SHORT,42,published,0.373303376523464,0.373474021212677,0.747174,0.00903,Unknown,harmonic_2x,0.0018618367673544074,False,2.0
350431472,0.0365306724532078,ULTRA_SHORT,54,published,0.0365286197810656,0.0365294965731554,0.036528,2.5e-05,Unknown,direct,7.315641975173061e-05,False,
371208302,0.0919779208831647,ULTRA_SHORT,53,published,0.0919326890954939,0.0919441031671324,1.09408,0.0169,Unknown,disagreement,10.895028605721139,False,
364302118,0.336353334224707,SHORT,35,published,0.336243531252682,0.336383404382353,0.672342,0.00678,Unknown,harmonic_2x,0.0005420913252644309,False,2.0
308396022,0.0757263610749235,ULTRA_SHORT,75,published,0.0757357524960614,0.0757369644620159,0.075735,8.5e-05,Unknown,direct,0.00011408081616315292,False,
298700310,0.356307911617961,SHORT,40,published,0.356478953646454,0.356516192548961,0.356521,0.00188,Unknown,direct,0.0005980456091232145,False,
322055767,0.188912402690651,SHORT,38,published,0.188744039640031,0.188768973159264,0.188756,0.00052,Unknown,direct,0.0008279111822376971,True,
341419283,0.456385323249383,SHORT,48,published,0.443637295654984,0.456125411697427,0.456582,0.00282,Unknown,direct,0.0004309445124498317,False,
219739347,0.386739904069318,SHORT,47,published,0.386695046546768,0.386792586279387,0.386745,0.00218,Unknown,direct,1.3176635326136554e-05,True,
